"subject","group","cue","condition","list","stim1","stim2","free_recall_pair","free_recall_single","free_recall_acc","cued_recall_acc","trial","cue_prioritem1","cue_prioritem2","cue_prioritem3","cue_prioritem4","cue_consec_value","cue_consec_lab","cued_recall_acc_pred","free_recall_acc_pred"
9,"A","TBR","Reh+Att","B2","theater","Zeitung",NA,NA,0,0,21,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.454071865,0.282775267
9,"A","TBR","Reh+Att","B2","bauer","Versuch",NA,NA,0,0,22,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.400715655,0.210989062
9,"A","TBR","Reh+Att","B2","bereich","Berg",NA,NA,0,0,23,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.30485323,0.158308904
9,"A","TBR","Att","C1","eltern","Salz",1,NA,1,1,2,"TBF",NA,NA,NA,-0.5,"TBF1",0.381887037,0.213711663
9,"A","TBR","Att","C1","absicht","Welle",NA,NA,0,0,4,"TBF","TBR","TBF",NA,-0.5,"TBF1",0.378736997,0.210729805
9,"A","TBR","Att","C1","rahmen","Abend",NA,NA,0,0,5,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.377315264,0.209424539
9,"A","TBR","Att","C1","beginn","Gans",NA,NA,0,0,7,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.43324092,0.263606582
9,"A","TBR","Att","C1","klausur","Bauch",1,NA,1,1,10,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.381953704,0.211459199
9,"A","TBR","Att","C1","sicherheit","Politik",1,NA,1,1,11,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.431882335,0.25893799
9,"A","TBR","Att","C1","gegner","Musik",NA,NA,0,1,12,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.304193919,0.165355552
9,"A","TBR","Att","C1","verfassung","Locher",NA,NA,0,1,15,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.473692139,0.321190396
9,"A","TBR","Att","C1","revolution","Pfanne",NA,NA,0,0,16,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.350519865,0.181271123
9,"A","TBR","Att","C1","schluß","Boot",NA,NA,0,0,17,"TBR","TBR","TBF","TBF",1.5,"TBR2",NA,NA
9,"A","TBR","Att","C1","bett","Behälter",NA,NA,0,0,22,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.487482765,0.341357237
9,"A","TBR","Att","C1","wahrheit","Leute",1,NA,1,1,24,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.53683021,0.475972479
9,"A","TBR","Att","C2","form","Nagel",NA,NA,0,0,6,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.365546059,0.201335582
9,"A","TBR","Att","C2","handel","Gewalt",NA,NA,0,0,7,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.417861384,0.244864971
9,"A","TBR","Att","C2","ansicht","Fisch",NA,NA,0,0,8,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.409009639,0.235078853
9,"A","TBR","Att","C2","schauspieler","Frau",NA,NA,0,1,9,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.436192993,0.265938427
9,"A","TBR","Att","C2","interesse","Schere",NA,NA,0,0,10,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.383147248,0.211397083
9,"A","TBR","Att","C2","kommission","Seil",NA,NA,0,0,12,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.422788635,0.247635098
9,"A","TBR","Att","C2","mitglied","Halle",NA,NA,0,0,14,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.449576338,0.280963977
9,"A","TBR","Att","C2","gitter","Schlauch",NA,NA,0,1,15,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.336155965,0.174901653
9,"A","TBR","Att","C2","denken","Park",NA,NA,0,1,19,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.514797177,0.414972835
9,"A","TBR","Att","C2","produktion","Platz",NA,NA,0,0,20,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.390932506,0.202586773
9,"A","TBR","Att","C2","küche","Gespräch",NA,NA,0,1,22,"TBF","TBR","TBR","TBF",-0.5,"TBF1",NA,NA
9,"A","TBR","Reh","D1","lösung","Körper",NA,NA,0,1,2,"TBF",NA,NA,NA,-0.5,"TBF1",NA,NA
9,"A","TBR","Reh","D1","schutz","Bildung",1,NA,1,1,4,"TBF","TBR","TBF",NA,-0.5,"TBF1",0.396659342,0.225219422
9,"A","TBR","Reh","D1","verlobung","Augenblick",NA,NA,0,0,5,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.382923921,0.213549284
9,"A","TBR","Reh","D1","teil","Besen",NA,NA,0,0,6,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.399440738,0.226888738
9,"A","TBR","Reh","D1","tier","Flasche",NA,NA,0,0,7,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.364427764,0.200443261
9,"A","TBR","Reh","D1","gruppe","Stück",NA,NA,0,0,9,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.436192993,0.265938427
9,"A","TBR","Reh","D1","mittel","Zusammenhang",NA,NA,0,0,10,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.331029623,0.173834328
9,"A","TBR","Reh","D1","volk","Straße",NA,NA,0,0,13,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.395538574,0.221124817
9,"A","TBR","Reh","D1","beispiel","Blut",NA,NA,0,0,14,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.347126249,0.180246452
9,"A","TBR","Reh","D1","untersuchung","Brücke",NA,NA,0,0,16,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.490837345,0.356702725
9,"A","TBR","Reh","D1","stimme","Tätigkeit",NA,NA,0,0,18,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.48576176,0.342294639
9,"A","TBR","Reh","D1","stachel","Armee",1,NA,1,1,23,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.459434569,0.289617423
9,"A","TBR","Reh","D2","rede","Vorstellung",NA,NA,0,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2",0.398621714,0.227444944
9,"A","TBR","Reh","D2","erde","Ordnung",NA,NA,0,0,4,"TBR","TBF","TBF",NA,0.5,"TBR1",0.367971028,0.203316396
9,"A","TBR","Reh","D2","schneider","Nacht",1,NA,1,1,6,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.39320346,0.221441223
9,"A","TBR","Reh","D2","abschluss","Rathaus",NA,1,0.5,1,10,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.399445169,0.225383869
9,"A","TBR","Reh","D2","boden","Gebiet",NA,NA,0,0,13,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.421187023,0.245385841
9,"A","TBR","Reh","D2","mensch","Rechte",1,NA,1,1,16,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.410408007,0.233271059
9,"A","TBR","Reh","D2","wirkung","Vertreter",NA,1,0.5,0,17,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.425092945,0.237400154
9,"A","TBR","Reh","D2","regel","Bild",NA,NA,0,0,18,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.281088885,0.156790965
9,"A","TBR","Reh","D2","ofen","Gardinen",NA,NA,0,0,19,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.259948544,0.151841808
9,"A","TBR","Reh","D2","farbe","Roller",1,NA,1,1,20,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.157571679,0.141829538
9,"A","TBR","Reh","D2","luft","Unterstützung",NA,NA,0,0,22,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.488544992,0.33257259
9,"A","TBR","Reh","D2","wirtschaft","Vertrag",NA,1,0.5,0,24,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.562379301,0.578314024
10,"B","TBR","Control","A1","spiegel","Fenster",NA,NA,0,1,3,"TBF","TBR",NA,NA,-0.5,"TBF1",0.354341526,0.195264409
10,"B","TBR","Control","A1","mund","Schrank",NA,NA,0,1,6,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.387228934,0.21656844
10,"B","TBR","Control","A1","fassade","Girlande",NA,NA,0,1,7,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.364427764,0.200443261
10,"B","TBR","Control","A1","anspruch","Leiste",NA,NA,0,0,8,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.378880577,0.209756511
10,"B","TBR","Control","A1","vater","Möglichkeit",1,NA,1,1,9,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.416557897,0.239157171
10,"B","TBR","Control","A1","abkommen","Meer",1,NA,1,1,11,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.417469254,0.242342822
10,"B","TBR","Control","A1","schritt","Arbeit",NA,NA,0,1,12,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.322761292,0.170884764
10,"B","TBR","Control","A1","hocker","König",NA,NA,0,0,14,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.449576338,0.280963977
10,"B","TBR","Control","A1","ort","Blatt",1,NA,1,1,17,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.498501359,0.373818756
10,"B","TBR","Control","A1","prozent","Rasen",NA,NA,0,0,19,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.474353059,0.318128669
10,"B","TBR","Control","A1","auge","Einfluss",NA,NA,0,0,24,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.484204023,0.332622626
10,"B","TBR","Control","A2","zeichen","Sache",NA,NA,0,1,4,"TBF","TBF","TBF",NA,-2.5,"TBF3",0.36288573,0.200104412
10,"B","TBR","Control","A2","verbindung","Seite",NA,NA,0,0,6,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.360602183,0.198330833
10,"B","TBR","Control","A2","spiel","Gegensatz",NA,NA,0,1,7,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.410836965,0.237392566
10,"B","TBR","Control","A2","krieg","Foto",NA,NA,0,1,9,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.41401537,0.239681253
10,"B","TBR","Control","A2","satz","Bevölkerung",NA,NA,0,0,12,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.415877021,0.240219797
10,"B","TBR","Control","A2","wohnung","Stadt",1,NA,1,1,13,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.395538574,0.221124817
10,"B","TBR","Control","A2","rücken","Angst",NA,NA,0,0,14,"TBR","TBR","TBF","TBF",1.5,"TBR2",NA,NA
10,"B","TBR","Control","A2","name","Akademie",NA,NA,0,0,15,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.249353543,0.150760831
10,"B","TBR","Control","A2","hoffnung","Bedingung",NA,NA,0,0,17,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.480285494,0.327854735
10,"B","TBR","Control","A2","land","Gegenwart",1,NA,1,1,19,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.449020949,0.276715686
10,"B","TBR","Control","A2","heimat","Eindruck",1,NA,1,1,21,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.509655253,0.396424173
10,"B","TBR","Control","A2","kacheln","Scheibe",1,NA,1,1,24,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.562379301,0.578314024
10,"B","TBR","Reh+Att","B1","haltung","Ball",NA,NA,0,1,2,"TBR",NA,NA,NA,0.5,"TBR1",0.355499658,0.196112088
10,"B","TBR","Reh+Att","B1","grund","Urkunde",NA,NA,0,0,4,"TBF","TBR","TBR",NA,-0.5,"TBF1",0.367971028,0.203316396
10,"B","TBR","Reh+Att","B1","größe","Beschreibung",NA,NA,0,0,6,"TBF","TBR","TBF","TBR",-0.5,"TBF1",NA,NA
10,"B","TBR","Reh+Att","B1","richtung","Maß",NA,NA,0,0,8,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.415853325,0.24212425
10,"B","TBR","Reh+Att","B1","kenntnis","Wase",NA,NA,0,0,9,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.402715008,0.225939595
10,"B","TBR","Reh+Att","B1","dame","Verfügung",1,NA,1,1,11,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.404273062,0.22934383
10,"B","TBR","Reh+Att","B1","entscheidung","Tüte",NA,1,0.5,0,12,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.334160219,0.174628671
10,"B","TBR","Reh+Att","B1","staat","Regierung",NA,NA,0,0,16,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.490837345,0.356702725
10,"B","TBR","Reh+Att","B1","geist","Lage",NA,NA,0,1,20,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.432604977,0.255076713
10,"B","TBR","Reh+Att","B1","wissenschaft","Tasse",1,NA,1,1,22,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.437417747,0.259939846
10,"B","TBR","Reh+Att","B1","umstand","Socken",NA,NA,0,0,23,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.404754187,0.206011459
10,"B","TBR","Reh+Att","B2","kaiser","Tat",NA,NA,0,1,2,"TBF",NA,NA,NA,-0.5,"TBF1",0.407928729,0.237153599
10,"B","TBR","Reh+Att","B2","stunde","Polizei",NA,NA,0,0,3,"TBR","TBF",NA,NA,0.5,"TBR1",0.369291866,0.204422339
10,"B","TBR","Reh+Att","B2","wesen","Durchführung",NA,NA,0,0,5,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.35687531,0.196343876
10,"B","TBR","Reh+Att","B2","hälfte","Klettern",NA,NA,0,1,8,"TBF","TBF","TBR","TBF",-1.5,"TBF2",NA,NA
10,"B","TBR","Reh+Att","B2","seele","Presse",NA,NA,0,0,9,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.421027375,0.247258823
10,"B","TBR","Reh+Att","B2","gelegenheit","Ordner",NA,NA,0,0,10,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.410550271,0.235239841
10,"B","TBR","Reh+Att","B2","arzt","Klasse",NA,1,0.5,0,11,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.29457831,0.162284244
10,"B","TBR","Reh+Att","B2","behandlung","Schrift",NA,NA,0,0,12,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.248080461,0.15075128
10,"B","TBR","Reh+Att","B2","anzahl","Telefon",NA,NA,0,0,18,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.48576176,0.342294639
10,"B","TBR","Reh+Att","B2","partei","Herz",NA,NA,0,1,20,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.439933322,0.264001359
10,"B","TBR","Reh+Att","B2","schaden","Bein",NA,NA,0,0,23,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.505514746,0.38239356
10,"B","TBR","Reh+Att","B2","liebe","Sprache",1,NA,1,1,24,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.468623054,0.269426506
10,"B","TBR","Att","C1","schwester","Entwicklung",NA,NA,0,1,2,"TBR",NA,NA,NA,0.5,"TBR1",0.400801627,0.229987807
10,"B","TBR","Att","C1","gesetz","Fräulein",1,NA,1,1,4,"TBF","TBR","TBR",NA,-0.5,"TBF1",0.384451663,0.215036619
10,"B","TBR","Att","C1","mutter","Papier",NA,NA,0,0,5,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.422649903,0.251715655
10,"B","TBR","Att","C1","gefahr","Zahn",NA,NA,0,0,6,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.412833532,0.239987751
10,"B","TBR","Att","C1","soldat","Bericht",NA,NA,0,0,9,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.41401537,0.239681253
10,"B","TBR","Att","C1","richter","Konferenz",NA,NA,0,0,10,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.320340055,0.171418
10,"B","TBR","Att","C1","zukunft","Hilfe",NA,1,0.5,0,14,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.400342793,0.22485802
10,"B","TBR","Att","C1","nation","Auffassung",NA,NA,0,0,17,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.429396233,0.252703263
10,"B","TBR","Att","C1","schreibtisch","Stelle",NA,NA,0,0,19,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.483630162,0.336541778
10,"B","TBR","Att","C1","freiheit","Reihe",1,NA,1,1,22,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.437417747,0.259939846
10,"B","TBR","Att","C1","schlüssel","Weg",NA,NA,0,0,24,"TBF","TBR","TBF","TBF",-0.5,"TBF1",NA,NA
10,"B","TBR","Att","C2","minister","Rolle",NA,NA,0,1,5,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.377315264,0.209424539
10,"B","TBR","Att","C2","darstellung","Fluss",NA,NA,0,1,6,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.375978661,0.208219787
10,"B","TBR","Att","C2","person","Schule",NA,NA,0,0,8,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.409009639,0.235078853
10,"B","TBR","Att","C2","freibad","Abfall",NA,NA,0,1,9,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.444532036,0.277775529
10,"B","TBR","Att","C2","laden","Knopf",NA,NA,0,0,10,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.372273273,0.203981856
10,"B","TBR","Att","C2","lackierung","Marathon",NA,NA,0,1,11,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.337757107,0.174314335
10,"B","TBR","Att","C2","schüler","Leben",NA,NA,0,1,18,"TBF","TBF","TBF","TBF",-2.5,"TBF3",NA,NA
10,"B","TBR","Att","C2","falle","Heizung",1,NA,1,1,20,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.439933322,0.264001359
10,"B","TBR","Att","C2","beutel","Lenkrad",1,NA,1,1,22,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.478186324,0.322607611
10,"B","TBR","Att","C2","urteil","Finger",1,NA,1,1,23,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.404750944,0.20600872
10,"B","TBR","Att","C2","winter","Marke",NA,NA,0,1,24,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.327781919,0.162775915
10,"B","TBR","Reh","D1","kritik","Buch",NA,NA,0,1,3,"TBF","TBR",NA,NA,-0.5,"TBF1",0.412690485,0.241632231
10,"B","TBR","Reh","D1","zustand","Schnee",NA,NA,0,0,5,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.366724998,0.202290661
10,"B","TBR","Reh","D1","gegenstand","Pferd",NA,NA,0,1,9,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.388849517,0.216925498
10,"B","TBR","Reh","D1","hand","Planet",NA,NA,0,0,10,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.381953704,0.211459199
10,"B","TBR","Reh","D1","kind","Gericht",1,NA,1,1,13,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.389717021,0.216495478
10,"B","TBR","Reh","D1","welt","Willen",NA,NA,0,0,14,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.380837208,0.197435209
10,"B","TBR","Reh","D1","tatsache","Schläger",NA,NA,0,0,15,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.254267979,0.151341298
10,"B","TBR","Reh","D1","ausdruck","Bruder",NA,NA,0,0,16,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.146307625,0.141721639
10,"B","TBR","Reh","D1","ozean","Lehne",1,NA,1,1,17,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.144418618,0.141509989
10,"B","TBR","Reh","D1","stamm","Garten",NA,NA,0,0,20,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.472555239,0.31386722
10,"B","TBR","Reh","D1","kosten","Jahr",NA,NA,0,0,21,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.382594894,0.193675256
10,"B","TBR","Reh","D2","antrag","Sport",NA,NA,0,1,6,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.375978661,0.208219787
10,"B","TBR","Reh","D2","tür","Theorie",NA,NA,0,1,7,"TBR","TBF","TBF","TBF",0.5,"TBR1",NA,NA
10,"B","TBR","Reh","D2","feind","Bewusstsein",NA,NA,0,0,9,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.444532036,0.277775529
10,"B","TBR","Reh","D2","organisation","Statue",NA,NA,0,0,11,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.410732939,0.235468749
10,"B","TBR","Reh","D2","natur","Blick",NA,NA,0,1,12,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.422788635,0.247635098
10,"B","TBR","Reh","D2","tanne","Geige",1,NA,1,1,14,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.406541581,0.23035767
10,"B","TBR","Reh","D2","kirche","Zimmer",NA,NA,0,1,18,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.442740844,0.268705895
10,"B","TBR","Reh","D2","wort","Anwendung",NA,NA,0,0,19,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.428402744,0.231959725
10,"B","TBR","Reh","D2","gefühl","Wert",1,NA,1,1,20,"TBR","TBR","TBF","TBF",1.5,"TBR2",NA,NA
10,"B","TBR","Reh","D2","erfahrung","Sand",NA,NA,0,0,22,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.43007806,0.248870411
10,"B","TBR","Reh","D2","kreis","Erkenntnis",NA,NA,0,0,23,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.344342611,0.174411794
10,"B","TBR","Reh","D2","kopf","Leitung",NA,NA,0,0,24,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.34705618,0.167447345
11,"C","TBR","Control","A1","nähe","Computer",1,NA,1,1,7,"TBF","TBF","TBF","TBF",-2.5,"TBF3",NA,NA
11,"C","TBR","Control","A1","folge","Kabel",1,NA,1,1,10,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.393390869,0.220262822
11,"C","TBR","Control","A1","preis","Schwierigkeit",NA,NA,0,0,12,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.445541635,0.276623068
11,"C","TBR","Control","A1","bürger","Philosophie",1,NA,1,1,14,"TBF","TBR","TBF","TBR",-0.5,"TBF1",NA,NA
11,"C","TBR","Control","A1","verhandlung","Westen",NA,NA,0,0,15,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.432341305,0.257176279
11,"C","TBR","Control","A1","sohn","Angeklagte",NA,NA,0,0,16,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.430787183,0.239926117
11,"C","TBR","Control","A1","gedanke","Linie",NA,NA,0,0,17,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.252015074,0.150981542
11,"C","TBR","Control","A1","wein","Unterführung",1,NA,1,1,18,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.191340473,0.143733164
11,"C","TBR","Control","A1","literatur","Wirklichkeit",NA,NA,0,0,19,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.119681288,0.140998985
11,"C","TBR","Control","A1","gestalt","Karte",NA,1,0.5,1,20,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.13709254,0.141319472
11,"C","TBR","Control","A1","einheit","Erklärung",NA,NA,0,1,22,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.450914227,0.27021418
11,"C","TBR","Control","A2","düne","Arena",NA,NA,0,1,2,"TBF",NA,NA,NA,-0.5,"TBF1",NA,NA
11,"C","TBR","Control","A2","karton","Koffer",NA,NA,0,1,3,"TBR","TBF",NA,NA,0.5,"TBR1",0.374662962,0.2080921
11,"C","TBR","Control","A2","jahrhundert","Stern",NA,NA,0,1,4,"TBR","TBR","TBF",NA,1.5,"TBR2",0.35324306,0.194472199
11,"C","TBR","Control","A2","verhältnis","Titel",NA,NA,0,0,6,"TBF","TBR","TBR","TBR",-0.5,"TBF1",NA,NA
11,"C","TBR","Control","A2","waffe","Kamin",NA,NA,0,1,7,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.385790236,0.215138995
11,"C","TBR","Control","A2","menge","Ziegel",NA,NA,0,1,8,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.40660312,0.228734157
11,"C","TBR","Control","A2","insel","Sofa",1,NA,1,1,10,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.412315817,0.237476466
11,"C","TBR","Control","A2","punkt","Woche",NA,NA,0,1,11,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.362619873,0.186384213
11,"C","TBR","Control","A2","zweifel","Aussicht",NA,NA,0,0,17,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.469239703,0.310641163
11,"C","TBR","Control","A2","tag","Wald",1,NA,1,1,19,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.433887996,0.257044179
11,"C","TBR","Control","A2","gesicht","Verwaltung",1,NA,1,1,21,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.438642681,0.261899763
11,"C","TBR","Control","A2","führung","Wandern",1,NA,1,1,24,"TBF","TBF","TBR","TBF",-1.5,"TBF2",NA,NA
11,"C","TBR","Reh+Att","B1","bauer","Versuch",NA,NA,0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1",0.365437459,0.202150471
11,"C","TBR","Reh+Att","B1","inhalt","Zweck",NA,NA,0,0,7,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.374717674,0.207102672
11,"C","TBR","Reh+Att","B1","wasser","Brief",NA,NA,0,1,9,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.41401537,0.239681253
11,"C","TBR","Reh+Att","B1","monat","Mitarbeiter",NA,NA,0,0,10,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.45046445,0.285903416
11,"C","TBR","Reh+Att","B1","zeit","Ventil",NA,NA,0,0,11,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.417469254,0.242342822
11,"C","TBR","Reh+Att","B1","kultur","Bedeutung",NA,NA,0,0,13,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.460300985,0.298962626
11,"C","TBR","Reh+Att","B1","schädel","Million",NA,NA,0,1,16,"TBF","TBF","TBR","TBF",-1.5,"TBF2",NA,NA
11,"C","TBR","Reh+Att","B1","jugend","General",NA,NA,0,0,17,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.402722802,0.209475563
11,"C","TBR","Reh+Att","B1","mädchen","Ding",1,NA,1,1,19,"TBF","TBR","TBR","TBF",-0.5,"TBF1",NA,NA
11,"C","TBR","Reh+Att","B1","geschichte","Ergebnis",NA,NA,0,0,20,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.347014547,0.177928466
11,"C","TBR","Reh+Att","B1","bereich","Berg",1,NA,1,1,22,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.507494618,0.389004228
11,"C","TBR","Reh+Att","B1","theater","Zeitung",1,NA,1,1,23,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.377167241,0.190076614
11,"C","TBR","Reh+Att","B2","haus","System",1,NA,1,1,3,"TBF","TBF",NA,NA,-1.5,"TBF2",0.374662962,0.2080921
11,"C","TBR","Reh+Att","B2","raum","Berliner",NA,NA,0,0,5,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.422649903,0.251715655
11,"C","TBR","Reh+Att","B2","chef","Acker",1,NA,1,1,7,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.404153833,0.230826565
11,"C","TBR","Reh+Att","B2","prinzip","Zaun",NA,NA,0,0,9,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.377680197,0.20866936
11,"C","TBR","Reh+Att","B2","industrie","Artikel",NA,NA,0,0,10,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.412315817,0.237476466
11,"C","TBR","Reh+Att","B2","werk","Aufgabe",NA,NA,0,0,11,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.439635904,0.269078358
